日期,淨尖峰供電能力(MW),尖峰負載(MW),備轉容量(MW),備轉容量率(%),工業用電(百萬度),民生用電(百萬度),核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1,核三#2,林口#1,林口#2,林口#3,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,興達#1,興達#2,興達#3,興達#4,大林#1,大林#2,和平#1,和平#2,麥寮#1,麥寮#2,麥寮#3,汽電共生,大潭 (#1-#6),通霄 (#1-#6),興達 (#1-#5),南部 (#1-#4),大林(#5-#6),海湖 (#1-#2),國光 #1,新桃#1,星彰#1,星元#1,嘉惠#1,豐德(#1-#2),協和 (#1-#4),氣渦輪,離島,德基,青山,谷關,天輪,馬鞍,萬大,大觀,鉅工,大觀二,明潭,碧海,立霧,龍澗,卓蘭,水里,其他小水力,風力發電,太陽能發電
20200806,40446,36593,3853,10.53,372.583,342.627,0,0,86.8,96.7,93.8,93.5,75.9,75.9,75.9,38.5,47.3,0,47.7,0,52.6,51.8,52.3,48.5,49.7,47.2,47.7,52.1,51.8,71.2,75.8,59.5,60.2,56.8,56.8,57.2,132.3,380.1,306.5,204.9,112.4,35.7,70.1,44.8,60,48,49.8,68.7,92.8,13.5,8.2,17.1,0,0,0.7,1.3,0.9,0.3,5.3,1.8,21.3,65.2,0,0.8,1.5,2.6,0,10.1,22.7,241.4
20200807,40542,36682,3860,10.52,375.397,345.214,0,0,83.2,96.5,93.8,93.6,75.8,75.7,76,43.6,45.7,0,47.7,0,52.8,52,52.9,47.5,49.7,47.3,47.6,52.1,52.1,76.1,76,59.6,60.2,56.8,56.8,57.2,130.2,409.6,317.5,200.2,108.4,59.5,89.1,45.7,62.1,48.7,50.5,67.4,94.8,13.5,0,16.6,0,0,0.7,1.3,1,0.1,5.3,2,16.1,51.2,4.1,0.8,3.3,3,0,8.8,3.3,206.4
20200808,36232,32361,3871,11.96,347.857,319.888,0,0,94,96.8,94,93.6,75.8,75.9,76.1,41.9,52,0,51.7,0,52.9,52,53.1,47.6,49.8,47.2,47.6,52,52,76.1,75.9,59.7,60.2,51.4,51.3,57.2,66.4,348.4,312.2,184.5,100.7,35.7,1.8,0,60,0,24.8,66.2,0,13.5,0,16.6,0,0.2,1.2,1.9,1.5,0.3,1.3,0.4,15.2,34,0.6,0.8,1.5,1.8,0.1,9.8,3.7,252
20200809,34353,31166,3187,10.23,330.873,304.27,0,0,96.9,97.1,94.5,94.1,75.9,75.9,76,42.2,49,0,47.1,48,53,52.2,52.5,0,49.8,47.1,46.1,51.7,46.9,76,75.9,55.5,55.3,56.8,56.9,54.1,59,390.5,319.2,206.9,112.4,41.4,44.9,46.4,0,49.2,0,0,0,13.2,0,16,2.7,2,2,2.3,1.7,0.5,3.8,1.5,20.5,97.1,0.6,0.8,1.5,4,0.8,18.9,3.3,0
20200810,40137,36411,3726,10.23,368.576,338.941,0,0,96.6,96.9,94.3,93.9,75.8,75.9,75.9,32.6,52.2,0,48,52.8,52.9,51.9,52.8,0,50.1,46.9,46.4,51.4,47.1,76.1,76,60.1,60.2,56.8,56.8,57.2,127.4,403,318.7,204.6,111.5,81,89,45.8,64.2,48.8,24.6,68.6,98.5,18.4,0.1,16.4,4,2.4,2.1,2.3,1.7,2.4,1.5,0.6,37,54,0.6,0.8,1.1,2.4,0.3,16.1,3.2,127
20200811,39551,35167,4384,12.47,364.262,334.975,0,0,96.7,97,94.3,93.9,74.8,75.8,76,32.6,50.5,0,49.9,52.8,53,51.2,53.2,0,50.1,47.2,43,51.5,51.7,75.9,76.2,60.2,60.3,56.7,56.8,57.1,127.9,397.7,334.4,181.4,102.3,35.6,89,45.9,60,23.4,50.9,68.4,100.2,51.6,0,17.2,0,0,1,1.4,1.2,2.3,1.9,0.6,14.6,49.4,0.6,1,1.6,2.6,0.7,7.7,16.8,69.6
20200812,40807,36537,4270,11.69,366.707,337.222,0,0,96.4,87.8,94.1,93.7,75.7,75.8,76,42.8,52.1,0,51.8,52.8,52.9,51.9,52.9,0,50.3,47.5,46.6,51.9,51.9,76,37.2,60.1,60.3,56.8,56.8,57.1,106.5,400.4,347.7,179.1,110.6,35.7,83.6,45.3,63.6,48.8,40.5,67.9,82.4,51.7,0,17.2,2.2,1.1,2.1,2.3,1.6,2,2.3,0.2,14.3,47.5,0.6,0.8,1.5,2.9,0.7,9.8,5.1,225
20200813,40952,36301,4651,12.81,369.798,340.065,0,0,84.1,96.6,94.4,94.1,75.8,75.8,75.9,42.7,51,0,51.7,51.3,52.9,52.1,52.9,0,50.2,47.3,47.4,51.7,52.3,75.9,76.1,59.8,60.3,56.8,56.7,57.2,112.5,394.9,339.4,172.3,98.8,35.6,83.9,45.8,60,48.6,50.8,66.3,94.4,51.6,4,17.2,3,1.1,1.3,1.6,1.2,2,2.4,0.8,14.2,32.7,0.6,0.8,1.5,3.1,0.2,12.7,3.4,201.9
20200814,40963,35941,5022,13.97,367.91,338.329,0,0,84.2,85.3,94.1,93.7,75.9,75.8,76.1,42,51,0,51.5,51.3,53,52.2,52.8,0,50.7,47.4,46.9,51.5,52.1,75.9,76.1,60.2,60.3,56.8,56.6,57.2,114.1,375.6,357.7,176.8,99.5,42.1,73,45.6,62.6,41.4,50.5,67.3,93.9,26.6,0,17.2,0,0.6,2,2.2,1.6,0.9,1.3,0.4,14.6,33.2,0.6,0.8,1.5,3,0,13.2,3.5,217.96
20200815,36145,31204,4941,15.83,334.237,307.364,0,0,81.1,80.5,94.4,94,75.9,75.9,76.2,47.2,51.9,0,51.7,48.5,52.9,51.8,52.9,0,51.7,47.5,45,51.3,51.9,76.1,76.1,60,60.2,48.4,48.3,57.2,65.4,284.9,341.2,185.1,100.9,35.6,43.9,0,59.8,0,0,65.2,0,26.3,0,17.2,0,1.1,2.4,2.6,1.6,1.1,1.3,0.4,30.8,20.9,0.6,0.8,1.5,3.6,0,16.2,3.2,171.81
20200816,34343,29721,4622,15.55,316.353,290.918,0,0,96.6,96.9,94.3,93.9,75.9,75.9,76,46,51.7,0,51.9,51.7,52.6,51.8,52.9,0,51.2,47.5,47.7,52,51.9,75.9,75.8,49.1,55.7,56.8,56.6,57.2,68.8,344.4,290.3,164.8,75,35.6,39.5,46.3,0,0,50.8,0,0,26.3,0,17.2,0,1.2,1.9,2.1,1.4,0.7,0.7,0.2,57.6,62.7,0.6,0.8,1.5,4,0,10.6,2.3,0.1
20200817,40123,35538,4585,12.9,359.302,330.413,0,0,96.4,96.8,94.3,94,75.9,76,76,42.7,48.3,0,51.3,48.9,50.8,50,51,0,49.7,47.2,44.9,51.9,52,76,76,59.9,60.3,56.8,56.5,57.4,141.8,371,332.1,171.1,101.1,35.5,83.8,39.1,60,45.1,50.5,66.3,92.7,26.6,0,17.2,0,1.2,1.8,2.1,1.4,1,4.4,1.6,14.5,38.4,0.6,0.8,1.5,4,0.5,15.8,3.9,163
20200818,40515,36279,4236,11.68,369.635,339.915,0,0,96.7,97,94,93.7,75.8,75.8,76,46.5,51.7,0,51.3,52.6,51.7,51.9,50.3,14.6,50.6,46.9,47.1,52.1,52,75.9,75.9,60.1,60.3,57,56.8,57.4,150,371.2,349.4,205.7,110.8,35.5,44.4,38.4,64.7,4.9,50.4,68.7,80.3,26.8,0,17.2,0,1.9,2.3,2.5,1.7,0.9,3,1.4,34.3,66.1,0.6,0.7,1,4,0.6,8.3,4.2,188.8
20200819,40865,36996,3869,10.46,375.789,345.575,0,0,96.7,96.9,94.1,93.7,76,75.9,76.1,47.1,51.9,0,51.8,53,52.7,52,52.9,42,50.4,47.2,47.4,51.9,52,75.9,0,60.1,60.3,56.8,56.4,57.4,150.6,354.2,349.5,205.6,111.8,38.5,87.8,43.7,64.6,46.6,50.2,68.7,93.8,26.7,0,15.3,3,0.6,1,1.4,0.6,2.5,2,0.6,15.6,63.4,0.6,0.7,1.5,4,0.7,21.6,7.6,210.3
20200820,41202,36818,4384,11.91,377.483,347.132,0,0,96.7,97,94.1,93.7,75.9,75.9,75.9,45.4,51.8,0,51.5,52.7,52.7,51.8,52.7,50.9,51.1,47,47.3,51.9,52,75.9,0,60.1,60.4,56.7,56.6,57.3,181,348.3,349.1,172,112,38.8,88.1,44.3,64.6,48.5,50.3,68.7,96,26.5,8.2,17.2,2.9,1.2,1.9,2.2,1.5,1,1.7,0.6,14.5,48.3,0.6,0.7,1.5,3,0.7,20.7,4.4,209.9
20200821,40685,36823,3862,10.49,375.7,345.493,0,0,96.9,97.1,94,93.8,75.9,75.9,76.1,47,47.2,0,47,48.5,47.8,47.5,48.7,48.7,46.3,46.7,47.2,51.5,52.2,76,0,60.2,60.3,56.8,56.7,57.1,132.5,385.2,359.8,205.5,112.5,44.4,88.6,42.6,60.3,48.6,50.5,68.7,94.7,26.7,0,17.2,3.1,1.2,2.6,2.8,1.9,2.3,1.7,0.5,16.7,54.2,0.6,0.7,1.5,3.1,0.8,21.1,9.4,186.7
20200822,34383,30985,3398,10.97,338.211,311.018,0,0,97.1,97.3,94.4,94.2,75.8,29.2,76,47.1,47.7,0,46.9,48.8,47.8,47.5,48.7,52.1,43,46.8,45.9,51.5,51.9,76,0,60.2,60.3,56.8,56.6,57.2,111,325.2,244.6,171.4,76,35.7,41.3,0,61.6,0,0,68.4,45.9,26.6,0,17.2,2.4,1.1,2.3,2.7,1.7,0.9,1.3,0.5,14.2,33.1,0.6,0.7,1.6,0,0.6,16.6,39.2,171.3
20200823,33542,30245,3297,10.9,318.72,293.093,0,0,95.1,97.3,94.7,94.3,75.6,29.2,76,47.6,52,0,51.5,52.8,52.7,51.9,51.2,49.9,50.1,47.3,47.7,51.9,52,75.9,11.7,45.3,55.5,56.8,56.7,57.1,114.5,374.3,259.2,207,88.5,35.6,45.1,0,0,0,51.5,0,0,26.4,0,17.2,3.3,1.5,1.1,1.7,0.7,0.9,0.8,0.3,51,99.6,4.8,1.3,1.5,1.8,0,16.5,6.9,0
20200824,40178,36483,3695,10.13,366.58,337.105,0,0,96.7,97,94.5,94.2,75.8,29.1,75.8,52.5,52,0,51.5,52.9,52.7,51.8,52.9,50.4,49.9,46.8,47.6,52,52.1,75.9,11.2,60.1,60.3,56.7,56.6,57.2,185.3,399.6,263.5,199.8,87.4,87.6,88.7,44.4,24.8,0,50.7,68.7,73.4,41.7,1,17.2,4.3,5.9,1.1,1.7,0.6,3.4,2.2,0.8,22.9,85.3,2.1,0.8,2.5,0,0.2,21.4,18.1,206.5
20200825,40885,37073,3812,10.28,380.91,350.284,0,0,96.7,96.9,95,94.5,75.9,29.1,76,47,51.5,0,50.6,52.7,52.6,51.8,52.9,50.4,49.3,47.4,46.4,51.6,51.9,76,76,60.1,60.2,56.8,56.7,57.1,184.8,388.2,260.9,183.2,102.3,81.8,88.1,40.4,59.7,0,50.1,68.7,98.3,51.9,3.2,17.2,0,1.2,2,2.3,1.1,1.4,3.1,1,14.4,47.8,0.6,0.8,1.5,4,0.7,21.4,36.6,202.4
20200826,39623,35827,3796,10.6,372.356,342.418,0,0,96.5,96.8,95,94.5,75.9,75.8,76,41.4,50.8,0,50.3,52.7,52.7,51.3,52.8,49.9,48.7,47.2,45.6,49.9,51.6,75.9,76.1,60.2,60.3,56.8,56.7,57.2,184.8,380,270.1,195.9,105.8,74,88.2,42,59.8,0,49.4,65.7,99.5,26.4,0,17.2,0,1.1,2,2.3,1.1,0.9,2,0.6,14.5,48.4,0.6,0.8,1.5,2,0.5,15.4,37.3,69.9
20200827,39652,35107,4545,12.95,362.279,333.15,0,0,95.7,96.7,94.5,94.2,75.9,76,76,45.5,52.1,0,51.4,52.4,48.9,51.5,52.7,49.9,42.9,46.7,45.5,50.5,49.5,68.3,75.8,60.2,60.3,56.8,56.7,57.2,184.5,391.8,268.2,185.2,113.6,35.7,44.6,44.8,60.2,0,50.8,68.8,101.3,13.5,0,17.2,3.1,1.3,2,2.3,1.3,1.1,1.3,0.4,14.9,47.8,0.6,0.8,1.4,4,0.7,6.5,25.1,110.6
20200828,39394,35122,4272,12.16,359.133,330.257,0,0,96.7,96.9,94.6,94.3,75.9,76,76,44.6,52.1,0,51.3,52.4,52.9,51.6,52.8,49.9,49.3,46.9,45,50.5,52,76,76,60.2,60.3,56.7,56.6,0,184.9,354,251.4,186.6,111.9,35.5,88.6,45,60.2,0,51.1,68.7,97.7,13.6,0,17.2,2.9,2.9,2.4,2.7,1.9,2.3,0.6,0.2,15,44.1,0.6,0.8,1.5,2.5,0,12.3,19.4,162.5
20200829,35312,31138,4174,13.4,336.531,309.473,0,0,96.6,96.9,94.2,94,75.9,76,76,46.1,52,0,51.1,52.4,52.9,51.7,52.8,49.9,18.5,47.3,46.9,52,52,21.3,76,60.1,60.2,56.9,56.7,0,113,312.9,259.5,186.4,101.1,35.6,43.9,0,60.2,0,0,68.1,0,13.3,0,17.2,0,0.6,1.5,1.8,1,1.1,0.8,0.2,15.2,44.1,0.6,0.8,1.1,0,0,11.1,6.7,226.3
20200830,34763,30677,4086,13.32,326.306,300.069,0,0,96.7,87.5,94.4,94.1,75.9,29.2,76.1,46.2,52.5,0,51.7,52.4,52.7,51.4,51.7,50.4,48.1,47.4,46.1,51.3,51.7,76,75.9,44.3,48.3,56.8,56.8,54.4,116.9,349.6,257.3,172.3,99.4,35.6,39.6,37.6,0,37.7,50.5,0,44.6,13.4,0,17.2,2.9,1.6,2.3,2.5,1.5,0.8,2.1,0.2,44,48.8,0.7,0.8,1,4.1,0,19.5,19.3,0
20200831,39916,35197,4719,13.41,357.894,329.119,0,0,80.9,84.1,94.1,93.9,76,36.9,76.2,45.6,52,0,51.5,52.4,52.9,0,52.8,51.1,51.9,44,42,50.5,50.7,76,76,59.8,60.3,56.9,56.7,57.2,190.6,354.3,274.5,180.7,102.3,35.6,79.2,44.9,60.2,45.2,50,66.3,96.4,26.8,0,17.2,0,1.2,2.3,2.5,1.7,1,4.7,1.6,14.8,30.6,0.6,0.8,1.2,0,0,9.9,33.8,175.6
20200901,39898,35420,4478,12.64,383.771,369.066,0,0,96.3,84.3,94.3,94,75.8,37,76.1,47.2,51.9,0,51.4,52.4,52.9,0,52.9,51.4,52,44.9,41.1,49.6,51.1,76,76.1,60,60.2,56.6,56.7,57.2,188.8,368.7,231.2,186,105.6,42.8,89.3,45.2,60.2,48.9,50.5,67.2,94.5,26.7,3.2,17.2,3.1,1.8,2.3,2.5,1.1,1,4.3,1.4,14.4,29.9,0.6,0.8,1.2,0,0,10.7,3.1,224.3
20200902,40360,36492,3868,10.6,394.351,379.24,0,0,96.5,86.5,94.6,94.2,75.9,37.1,76,45.4,52,0,51.7,52.7,52.9,0,52.6,51,52.7,47.4,46.6,51.6,52.1,76.1,76.2,59.9,60.2,56.8,56.8,57.1,184.2,374.8,230.1,195.3,108.1,98,88.6,44,60.2,48.2,50.1,68.7,97.2,26.6,0,15.6,3.1,2.4,2.5,2.7,1.4,1,3.4,1.1,15.7,49.8,0.6,0.8,1,0,0,9.9,31.3,205.8
20200903,40285,35474,4811,13.56,387.89,373.026,0,0,96.5,96.7,94.5,94.1,75.7,37.1,75.8,46.5,52.6,0,51.6,52.6,50.9,49.2,52.5,50.5,52.8,47.6,47.3,51.6,51.4,75.9,76.1,59.8,60.2,56.8,56.7,57.4,194.7,373.8,271.6,170.6,100.5,35.6,86.9,46,60.2,49.4,50.9,66.3,48,27,0,16.3,0,1.7,1.8,2.3,1.2,1,4.5,1.5,14.1,29.4,0.6,0.8,1.2,0,0,9.8,3.1,189.6
20200904,40850,35980,4870,13.54,385.407,370.639,0,0,96.3,96.6,94.2,93.9,75.9,37,75.9,47.6,52.3,0,51.6,52.7,52.6,51.9,52.8,51.4,52.7,47.2,47.5,51.6,52,75.9,76.1,59.8,60.2,56.9,56.8,57.4,180.1,357.4,218,171,111.6,35.6,88.6,45.1,60.2,48.8,49.8,66.3,94.8,26.7,0.1,16.3,2.9,1.1,1.3,1.6,0.8,1,0.6,0,14.4,35.6,0.6,0.8,1.2,0,0.4,9.3,42.4,217.7
20200905,34680,30758,3922,12.75,349.952,336.542,0,0,92.2,96.6,94.1,93.8,75.9,37,75.9,47.1,48.1,0,47.8,49,48.9,48.1,49.6,48.8,48.6,47.2,38.6,51.5,52.1,75.9,76.2,59.9,60.2,56.8,56.7,57.3,128.5,272.9,219.8,185.4,99.3,35.6,39.5,0,0,0,0,65.1,0,26.3,0,15.9,0,0.6,1.3,1.6,0,0.8,1.1,0.2,14.9,49.1,0.6,0.7,1.1,0,0.4,9,38,206.2
20200906,31794,27921,3873,13.87,318.214,306.021,0,0,96.9,97.2,94.3,94,76,37,76,49.4,52,0,51.4,52.9,52.1,51.9,52.6,52.4,52.8,47.3,42.1,52,52.2,75.9,76.1,55.6,51,27.2,56.8,33.1,120,291.3,187.9,132.3,71.5,35.6,45,47.8,0,0,0,0,50.5,27,0,15.3,2.9,1.5,2.3,2.4,1.5,0.8,1.3,0.3,28.9,62.8,0.6,0.7,1.4,3,0,18.3,5.2,0
20200907,38299,33937,4362,12.85,358.541,344.803,0,0,96.5,96.8,94.2,93.9,76,37,76.1,45.9,52.2,0,51.4,52.6,50.8,51.9,52.7,49.4,52.5,47.5,47.5,51.9,51.9,75.9,76.1,60.3,60.2,56.9,56.8,32.8,179.7,400.2,214.9,171.7,77.7,35.6,44.9,1.9,60.2,6.3,50.9,68.7,47.8,26.9,0,15.3,3.3,3.6,2.8,3,1.7,0.4,2.1,0.5,24.4,45.7,0.6,0.7,1.2,0,0,8.4,4.2,218
20200908,39289,35134,4155,11.83,381.313,366.701,0,0,96.5,96.8,94.1,93.8,76,37,76,42.7,51.9,0,47.4,48.6,47.8,47.3,0,47.5,47.9,43,42.8,47.2,47.2,75.9,75.9,59.9,60.3,57,56.6,57.4,183.4,393.8,216.4,185.9,101.5,50.7,86.6,46.4,60.2,49.1,51,68.7,98.2,26.6,0,16.3,0,2.2,2.8,2.9,1.6,0.7,3.4,1.1,14.6,36.4,0.6,0.7,1.2,0,0,8.3,1.5,206.8
20200909,39546,35370,4176,11.81,384.185,369.464,0,0,96.7,97,94.3,93.9,75.9,37.1,76,45.7,47.1,0,43.7,51.5,47.9,47.4,0,47.6,47.9,42.8,42.7,47.2,47.2,76.1,76.2,60.2,60.3,56.9,56.7,57.4,173.8,382.5,220.5,199.2,112.2,78.4,89.5,45.9,60.2,49.2,51.4,68.7,95.2,26.5,0,16.3,3,2.1,2.8,2.9,1.6,0.9,2.5,0.7,14.8,45.8,0.6,0,0,0,0,13.3,2.2,187.6
20200910,39693,35438,4255,12.01,384.465,369.733,0,0,96.7,96.9,94.2,93.9,75.8,37.1,75.9,45.1,49.1,0,47.7,48.8,47.8,47.4,0,47.6,47.9,47.1,47.4,51.6,51.8,76,76,60.3,60.2,56.9,56.8,57.2,166.8,359.4,231.4,205.2,111.9,64.3,88.9,45.7,60.2,49.2,51.2,68.7,97.1,26.6,0,14.9,0,3.1,2.5,2.7,1.5,1,3.3,1.6,16.1,57,0.6,0.7,1.5,0,0,13.4,1.7,176.7
20200911,39682,35598,4084,11.47,383.295,368.607,0,0,96.7,97,94.2,93.9,75.9,37.1,75.9,49,51.7,0,49.1,53.1,49.8,49.7,0,49.5,51.9,47.3,46.4,50.3,52.3,76,76,60.3,60.3,57,56.8,57.2,161.8,381.3,224.1,196.6,112.3,93.3,89.5,45.3,60.2,48.7,51.1,68.8,100.4,26.7,0,20.9,0,2.5,2.4,2.6,1.9,0.5,1.2,0.2,14.4,50.7,3.1,0.7,1.2,0,0,13.1,12.4,135.2
20200912,34694,31311,3383,10.8,354.311,340.735,0,0,96.2,96.9,0,93.7,75.8,37.1,75.9,48.6,52.1,0,51.4,53.1,50.7,49.4,0,49.9,51.7,47.6,46.3,51.4,33.5,76,76,0,55.6,56.9,56.6,57.4,103,308.1,207.2,206.2,111.9,82.3,44.9,0,60.2,49.2,51.1,68.8,48.8,26.1,0,15.9,3,2.3,2.4,2.6,1.4,0.3,1.7,0.5,14.3,49.1,0.6,0.7,1.2,0,0,13.6,7,166.2
20200913,33054,30030,3024,10.07,332.81,320.058,0,0,96.7,97.1,0,93.6,75.9,37,76,49.6,51.6,0,51.6,53.1,49.2,49.4,0,49,51.9,47.3,47.5,42.4,51.9,76.1,76.2,0,55.1,27.3,56.8,57.4,87.7,358.4,220,200.4,112,97.3,0,47.2,0,0,51.6,0,100.3,83.6,0,20.7,0,0,0.6,0.7,0,0.4,1.2,0.1,45.9,82.2,2,1.3,2.9,3,0,12.4,28.3,0
20200914,39358,35640,3718,10.43,379.183,364.653,0,0,96.6,97,33.4,93.5,75.9,37.1,76,47.9,52,0,51.4,53.1,51.9,50,0,49,51.4,45.7,47.5,51.5,52.2,76.1,76.1,59.9,60.2,56.9,56.7,57.3,153.7,375.8,226.1,184.8,111.4,98.2,89.5,46.2,60.2,49,50.7,68.7,94.5,41.6,0,15.6,0,1.1,2.2,2.2,1.4,0.4,1,0.3,18.6,48.3,1,0.8,1.5,0,0,9.8,33.5,198.3
20200915,40037,36312,3725,10.26,390.733,375.76,0,0,87,86.7,93.5,93.5,76,37,75.9,47.2,51.8,0,51.4,53,49.7,50.1,0,49.9,51.3,47.4,47,51.6,52,75.9,76.2,60.2,60.3,57,56.7,57.4,153,373.3,231.9,200.8,111.1,97.3,90,46.4,60.2,49.2,50.9,68.7,94.4,71.2,0,15.3,0,1.2,2.2,2.3,1.3,0.8,3.9,1.2,15.4,48.7,0.6,0.8,1.5,0,0,12.6,10.8,192.7
20200916,40254,36521,3733,10.22,394.456,379.341,0,0,87.4,96.4,93.8,93.6,75.9,36.9,75.9,47.9,51.8,0,51.4,53,50.6,50,0,50,50.7,47.4,47.7,51.6,52,75.8,76,60.3,60.3,56.8,56.7,57.3,157.8,386.9,230.1,200.9,99.7,97.2,89.8,45.7,60.2,49.2,50.9,68.7,94.5,59.4,8.2,15.3,3.5,2,2.1,2.3,1.2,0.5,0.4,0,15.2,51.3,1.1,1.2,1.5,1.8,0,16.8,5.4,204.5
20200917,40570,36846,3724,10.11,398.272,383.011,0,0,94.6,96.6,93.6,93.7,75.9,36.9,75.8,50,51.4,0,51.4,52.8,52.5,50.2,0,50,51.3,47.6,47,51.6,51.6,75.8,75.8,60.2,60.2,56.9,56.8,57.4,151.4,368,231.7,203.7,111.6,97.3,88.7,45,60.2,48.8,50.9,68.1,94.6,58,0,15.3,2.8,2.6,2.6,2.7,1.7,0.5,4.2,1.4,45.9,50.1,0.6,1.2,1.3,0,0,15.7,2.2,200.9
20200918,40622,36893,3729,10.11,396.819,381.613,0,0,96.3,96.7,93.9,93.8,75.8,37,76,48.6,51.3,0,51.5,52.8,51.4,50,0,50.4,50.9,47.3,44.3,51.8,51.7,75.9,75.9,60.2,60.2,56.9,56.8,57.4,156.1,385.6,231.5,202.8,110.5,98.3,88.3,45.3,59.9,48.1,50.5,68.1,95.1,54.3,0,16.3,3.1,2.2,2.6,2.7,1.7,0.5,4.2,2,19.2,53.7,0.6,0.7,1.1,0,0,15.9,15,210.7
20200919,35803,32486,3317,10.21,364.619,350.648,0,0,50.9,96.9,93.9,93.8,75.7,37.1,75.9,47.6,52.2,0,51.3,52.7,48.9,49.5,0,48,50.1,31.9,39.5,51.9,51.6,76,76.2,60.2,60.3,56.9,56.8,57.4,93.2,287.1,189.8,194.1,112.1,45.1,44.8,40.1,60.2,49.2,50.8,68.8,47.5,27.2,0,16.4,3.1,2.9,2.7,2.7,1.4,0.5,3.9,1.4,16.2,64.1,2.8,0.7,1.3,0,0,24,10.2,216.2
20200920,33402,29517,3885,13.16,336.463,323.57,0,0,91.1,97.2,94.1,93.9,75.8,37,75.9,46.8,52.1,0,51.6,52.6,51.4,49.3,0,47.6,50.2,37.5,47.5,52,52,75.8,76.2,0,55.4,56.8,56.7,57.4,78.1,329.1,232.5,172.5,96.5,13.8,39.6,39.2,0,45.3,45.8,0,89.2,13.3,0,16.4,2.9,1.2,2.6,2.6,1.3,0.5,3.1,0.9,28.6,61.2,1,0.9,2.5,1.7,0,22.3,51.4,0
20200921,38959,34397,4562,13.26,367.007,352.943,0,0,96.7,96.9,94,93.8,76,37,76,47.3,51.9,0,51.4,52.8,52.9,50.9,0,50.5,52.5,43,47.4,51.7,52,75.7,76.1,59.9,60.3,56.9,56.8,57.4,156.1,356.1,218.7,181.5,111.5,13.8,44.9,46.6,60.2,49,50.1,68.8,47.4,27,0,16.4,3.2,3.5,2.6,2.6,1.7,0.5,4.8,1.6,14.8,47.5,0.8,0.5,1.5,0,0,16.1,61.2,193.4
20200922,39362,34237,5125,14.97,368.721,354.592,0,0,96.9,97.1,94,93.8,76,37,76.2,47.4,52,0,50.9,52.7,52.9,51.2,0,50,52.6,42.9,47.4,51.7,51.9,75.7,76,60.1,60.3,56.9,56.8,57.4,112,361.4,232.3,195.2,99.1,13.8,45,46.5,60.2,49.1,50.3,66.2,50,26.9,0.1,15,3.7,3.7,3,3,1.7,1,3,1.5,16,45.3,0.9,0.2,1.5,0,0,15.5,53.6,205.5
20200923,39461,34689,4772,13.76,371.842,357.594,0,0,97.2,97.4,94,93.9,75.8,37.1,75.9,49.1,52,0,51.3,53.1,52.8,51.1,0,49.8,52.3,43,47.5,51.8,51.2,75.7,76.2,60.2,60.3,57,56.7,57.4,110.1,367.4,233.3,197.5,111.7,13.8,71.4,46.6,60.2,49.4,50.7,68.8,48.6,27,0,15,3.3,3.3,2.9,2.9,1.5,0.9,4.1,2,32.4,47.1,2.3,0.8,2,0,0,15.1,23.8,206.2
20200924,38959,33525,5434,16.21,366.113,352.083,0,0,97.2,97.4,93.9,93.8,75.9,37.1,76,45.4,51.7,0,51.4,53.2,52.9,50.1,0,51.4,51.7,42.5,47.7,51.8,42.3,75.6,76,60.2,59.3,56.9,56.8,57.4,128.4,340.1,218.6,171.3,99.4,13.8,86.2,13.9,60,47.1,50.9,66.7,95.5,26.8,0,15,0,1.1,2.9,3,1.8,1,3.9,1.3,14.3,32.8,0.6,0.7,1.1,0,0,14.5,47.8,158
20200925,37286,32012,5274,16.48,352.631,339.119,0,0,97.1,97.3,94.5,94.2,75.8,37.1,75.9,47,52,0,51.3,53.2,52.1,50.1,0,50.4,51.3,42.7,47.7,51.8,0,75.7,76,60.3,60.3,56.9,56.8,57.2,159.1,335.5,210.6,174.4,73.3,13.8,40.6,40.7,60,21.6,49.8,66.3,45,26.9,0,15,3,3.5,3.3,3.2,1.8,2.5,6,2.7,14.8,34.4,0.6,0.7,1.3,0,0,15,56.6,136.6
20200926,35642,31095,4547,14.62,340.662,327.609,0,0,96.8,97,94,93.9,76,37,76,46.3,52,0,51.4,53.3,51.8,50.1,0,50.4,51.5,42.7,47.4,51.5,0,76.1,76.2,60.3,60.3,56.9,56.7,57.3,76.7,317.1,169.5,132.3,73.2,13.8,39.3,39.2,60,0,51,66.4,89.1,27,0,18.6,2.8,1.8,3.2,3.2,1.9,2.5,6.4,3,23.9,31.7,0.6,0.7,1.9,0,0,11.8,37.3,206.8
20200927,31297,26808,4489,16.75,303.48,291.85,0,0,97.4,95.9,94.2,93.9,76.1,37.1,76.2,48,52.2,0,51.9,53.3,53,50.6,0,50.4,52.3,42.9,47.5,52,51.5,75.9,76.2,55.5,47.3,56.9,56.8,53.1,85.6,248.3,194.4,134.2,89.6,13.8,0,0,0,0,52.6,0,49.9,26.9,0,11.4,3.1,4,2.8,2.9,1.6,1.1,1.1,0.6,29.9,49.1,4.8,0.7,1.9,1.8,0.1,21.9,23.9,0.5
